Num episodes,Cumulative rewards
14390,"[-111.64937810153671, -93.25612041974134, -113.02315356711537, -120.47192766545635, -109.14230779192698, -103.20848841535152, -126.07436164443487, -117.52150809895531, -88.95710270369347, -106.3648212374393]"
14400,"[-306.5237472815672, -102.00002633346307, -68.00162461446499, -102.3282246840131, -6.369382825032929, -117.95751720637594, -98.66816614265885, -172.96652483967534, -103.05968408140964, -111.59148181448577]"
14410,"[-114.1369473491541, -120.45409809581045, -115.33366368605394, -109.25727747443568, -37.96949736899966, -121.26993378351364, -276.0322229399738, -114.1332081481354, -152.8353826760256, -69.87445643050351]"
14420,"[-113.92443130485296, -120.26514376852913, -97.26665678240724, -73.66678470520098, -112.68673866540513, -100.59928463410003, -110.2421618920408, -104.3999028205564, -123.71125921647233, -113.11716520137631]"
14430,"[-215.36286130552674, -139.4973598849885, -116.34550644097851, -283.8937284853346, -65.46560798912918, -204.7122963872428, -93.00443465695776, -108.96915667265912, -117.20891819253754, -123.45091098156018]"
14440,"[-103.36106124043499, -148.8211167088549, -103.62019394059914, -82.42028783956975, -122.45982176082961, -34.490836435604734, -124.61295027188666, -91.30536955668202, -114.12635037895626, -27.308189457814493]"
14450,"[-69.12859529928062, -67.44992562431337, -84.41233820382786, -127.633617070606, -52.55507162955771, -3.294175466417485, -62.28647460746248, -64.09540020720523, -127.92275926946692, 7.084568538319516]"
14460,"[-196.681509488266, -72.42240906801266, -78.78925964077085, -239.33478265185698, -182.091693027571, -122.4428666076434, -63.252199198722785, -111.66542928893813, -126.08034042472258, -101.69679837509561]"
14470,"[-109.17255492709407, -136.42585214498988, -120.09530008373257, -99.676321614564, -454.31317110544217, -110.86559483995279, -141.22291096031637, -249.1692029798901, -489.4150638219493, -90.33783886354584]"
14480,"[-101.75204830828324, -333.46412219820957, -117.14224806925921, -279.08630002040576, -119.98367504121552, -208.91787945459652, -112.12673864168465, -88.77929752195246, -98.67426632982205, -29.93353793250313]"
14490,"[-122.14477753997679, -7.473046834391198, -106.38284197292884, -112.3213464987287, -115.32339660433635, -123.34687979687004, -30.80962126680923, -141.64303142215843, -52.740380500491405, -74.52208001048444]"
14500,"[-118.76445786232676, -107.15850953062619, -93.92348456537565, -227.07284370229996, -97.79443291293282, -144.2884930000826, -112.38430552061641, -44.25007905666171, -62.83539183272755, -101.4199804870018]"
14510,"[-530.8469803472782, -104.95384452862581, -174.30445820934756, -62.36108871058387, -153.17619717571534, -111.48407803652961, -39.00519650249574, -137.54114924086747, -130.73589384306027, -29.98121187856195]"
14520,"[-156.08439753266615, -73.69883583705354, -67.33274693376691, -54.20167004941909, -124.00027085869172, -133.82512927526932, -123.87298053766847, -102.62495131373643, -82.71171278119165, -103.69238787548508]"
14530,"[-105.26826150970638, -116.8248529845627, -127.99530904261155, -79.79016753984507, -271.2241564669116, -49.87696208402206, -130.53140471768288, -44.657389386895865, -177.48264979973573, -122.47505758826193]"
14540,"[-107.09665337140768, -95.55534835303135, -157.76218233831372, -112.46389493679655, -52.19396384216888, -161.04002226985773, -101.22946006546454, -76.0570814087675, -85.2463589594314, -33.45779169531113]"
14550,"[-93.53860254735102, -71.61006446772922, -107.577450336706, -121.63461487207755, -76.84389224060683, -101.65328448791476, -118.31282078092977, -103.97560899462073, -102.50272369745268, -111.22889981927946]"
14560,"[-78.27188963814248, -57.0026320164651, -169.93643894458432, -111.17248688475635, -151.74969039726597, -62.47301214060524, -207.55274477093377, -130.09418032882095, -164.15222608387373, -117.39181828688425]"
14570,"[26.511988705387168, -97.34945644116604, -41.489893459411036, -86.10148162154877, -120.01149250298894, -133.00835297342064, -65.6761566066522, -116.94545916236521, -113.3981159858402, -134.72727547891168]"
14580,"[-107.74302999998888, -119.60236984772997, -120.669403854401, 37.092218151308, -222.51629627956657, -61.27377746187353, -23.61342586103534, -126.4445682980548, -134.86855875601407, -94.18707299583318]"
14590,"[-92.65195604006661, -115.96394572481935, -239.2350140151674, -123.91034109853649, -108.48122644737066, -8.987570161555169, -102.12158723999488, -37.43890713411528, -43.40959598704401, -130.76993558912417]"
14600,"[-63.52670141254423, -89.18965130771781, -139.93197596047034, -194.45823450847163, -108.35044099437218, -20.079976228037623, -105.61500861852412, -107.25512073721066, -80.79683643093847, -172.7226834752966]"
14610,"[-129.55513339808672, -121.13968175368093, -93.54248786245145, -20.58662586217929, -190.34951865344112, -89.20489542664733, -215.24116482935494, -164.17685932794225, -67.70573450277944, -115.02019244491035]"
14620,"[-112.64911154607776, -81.63868846920892, -72.92585154532247, -33.66286252503468, -120.26928650786238, -107.42420930565098, -121.12903312553038, -60.47640740236243, -123.1265545657446, -91.34987138590247]"
14630,"[-131.72085612672262, -205.3097161423148, -98.05516763848645, -21.887857384408292, -207.85440702905373, -124.9751921278009, -86.91355678478223, 4.089417036741253, -16.476904127157738, -165.17964336726885]"
14640,"[-88.55767437574414, -41.20444503806403, -33.708264370302004, -87.46312883862058, -76.39073957801838, -81.46361319360146, -105.75521716172523, 4.2139332216894445, -63.681613008109196, -104.01985940188081]"
14650,"[-82.90763209520378, -53.09776254669128, -113.90732690670703, -108.36454781689056, -110.07781353631412, -29.504783029403526, -102.1625046668866, -175.237391647763, -122.35385942742877, 1.512765594644648]"
14660,"[-110.01914999089814, -168.7596431779515, -120.88064770477902, -119.41154940976, -57.35678441149362, -166.31980858324982, 2.6217362380069744, -139.85583250987906, -126.59081576140096, -71.07821028818054]"
14670,"[-105.35009588306865, 9.367551377165455, -98.15527721018184, -103.91094359162713, -132.13105196455757, -2.8883573751161293, -114.04914703809996, -117.69589616703516, -46.898916112506825, -110.02527857553571]"
14680,"[-91.88437714060865, -120.23671079664848, -116.3894922679118, -107.79697766971907, -136.72967439484367, -102.03551544345878, -120.00596753882095, -96.26357925199864, -100.477677955681, -124.60542794394934]"
14690,"[-128.77237015258157, -209.46205450408237, -122.62192544547705, -94.56564818040567, -79.44668910126015, -20.243494315615678, -104.97140092648516, -126.83440668193222, -176.3698657778152, -6.855789204749726]"
14700,"[-78.99480127807877, -95.86358188177164, -113.33733931241295, -100.61609649140647, -194.97503719599524, -127.99491751860194, -119.0888040465127, -116.85954161647823, -125.30978985524553, -138.8308291918055]"
14710,"[-157.50908067248895, -43.14221279780153, -60.64556246796205, -96.06090022205929, -47.96235017393879, -139.0000932726289, -131.9958909890184, -130.14556059183406, -71.43919060249004, -91.32077797056519]"
14720,"[-93.14939976901658, -111.7659322940178, -67.59652433607424, -122.07516814547091, -109.57190607530143, -494.59017794087356, -81.2442887464137, -115.47962093411431, -105.79015184504047, -120.1093264039508]"
14730,"[-136.95874083527303, -82.87552748341042, -51.63623189414483, -108.04081869021383, -76.60468894814616, -125.8790742270051, -119.82809900956397, -123.08409229449862, -104.48783999445845, -96.80760379894491]"
14740,"[-116.22372171766145, -38.11634016589883, -58.18373487720572, -84.38976635756265, -70.98065402334987, -44.627740190151776, -16.399251541752818, -113.7161567088948, -44.13653052826358, -49.417907076756165]"
14750,"[-81.67884774136397, -82.83657143180109, -98.46567255236468, -190.87792626976022, -134.90918383040326, 7.784982212189135, -98.18475026904545, -29.442693768207796, -121.0937308800888, -129.712718070624]"
14760,"[39.22360190233486, -97.72272747892211, -105.44841590115283, -66.98611738272366, -65.17134700523435, -70.13574691556258, 9.377480084344299, -57.09082814070335, -113.08789783255615, -223.25727701844136]"
14770,"[-99.21650888324677, -43.683723482689444, -201.11075194695343, -69.75319840803023, -111.1617945296567, -83.32942656019493, -82.55141934184024, -294.8431389648966, -60.685336879331864, 16.67857016297809]"
14780,"[-122.30263082635639, -139.12494987909437, -80.41650452088298, -695.0600458373679, -118.03850551191394, -117.92047333005695, -93.75480933629781, -109.72446395027876, -77.45929767027962, -118.36327629005143]"
14790,"[-49.35537323149929, -104.21621291752004, -124.43129603139684, -195.23740531962636, -102.90466205389643, -70.05312226010707, -117.90357861646578, -143.11886068175096, -127.59698062089298, -121.78106714043881]"
14800,"[-108.63701399506607, -100.44427498008415, -67.04270870439224, -106.3986417914804, -197.1486051502626, -101.06880052613067, -82.89542307622776, -103.89276642282053, -70.15239256804972, -18.383612871949865]"
14810,"[-205.99212468626035, -120.53279413059124, -77.32117955394276, -85.40364038975913, -70.01968099730962, -107.01770091775239, -121.74745811614852, -82.08059635905805, -94.66617472087998, -41.64068229999517]"
14820,"[-94.88380941905206, -44.047623614542346, -91.21466540667382, -49.82996859778114, -181.62253888064186, -116.68448600300877, 44.07333096216378, -166.5154046804544, -33.20101198918695, -115.80437867930925]"
14830,"[-50.87774881865913, -585.977255100862, -19.245092842355916, -114.91883314954785, -97.12198863977434, -75.3042799938885, -96.68615800618218, -4.392169948753647, -127.75903730556797, -57.764816189054464]"
14840,"[-125.29408716705186, -118.87125337656738, -126.0851771285092, -129.15827786238512, -83.08372395415074, -60.63663443995663, -89.49336766450358, -52.84421297391711, -100.54593542937775, -91.01763471219579]"
14850,"[-118.08832479720826, -38.107780977221616, -104.74310808265531, -110.45923582602457, -107.93967115210282, -66.18781680501829, -87.3999476139563, -96.7989329166372, -95.00782537511627, -122.9350063582848]"
14860,"[-83.94820482885507, -103.2653483167033, -138.0189370796734, -111.85182428132842, -107.73011662492789, -88.73689940253286, -46.64478813790676, -87.63391452726735, -84.01904480754283, -114.46634375015114]"
14870,"[-35.686619145066686, -129.2298259986179, -90.08790304115672, -36.24953988966105, -178.61995203639694, -222.8038167767493, 10.203516097132109, -110.71775099518044, -119.64843072348103, -71.01720067781487]"
14880,"[-32.342468681922256, 10.033599041820608, -52.397220494614096, -76.41007523087987, -122.51250308112621, -73.30112584441589, -115.24147536342883, -122.6749139164192, -103.12515824500247, -146.4344019268952]"
14890,"[-152.87799767444218, -131.19749992312924, -98.07637288389503, -181.41271524345086, -104.66316278904915, -127.27980278083834, -93.91283452207315, -64.12269133503453, 17.919644667034305, -208.36793875633714]"
14900,"[-115.80589618099916, -139.5156141486354, -226.67072260029317, -67.89871511305361, -106.27359164946265, -114.19574814283827, -120.65836713736408, -93.93260802940628, -60.9886390897717, -119.0585233376822]"
14910,"[-86.60425926853763, -41.89823197112482, -165.6095039718311, -110.17197555340246, -90.00900758130479, -105.91295875252888, -99.6715334466407, -88.50717573959923, -426.84921190286406, -105.96124652445579]"
14920,"[-19.062701701259527, -132.8057423221255, -82.59664616491517, -117.25062565257821, -189.00321482105716, -89.23272324220638, -99.29235072703347, -104.42450271012731, -106.0714550867771, -117.50278940731857]"
14930,"[-112.86108675952394, -127.52063405357015, -52.11443407477409, -79.4099700184388, -113.59124549910635, -107.11867297733664, -131.71492067271552, -51.241243332081, -151.69057716705169, -132.09156652597505]"
14940,"[-127.21889669216716, -301.36800197776853, 16.74201963857614, -310.79019020008974, 20.032549289772604, -124.216672722581, -125.74365080970583, -1.5897467231924338, -63.80505858598283, -119.40604208400089]"
14950,"[-97.94957083163858, -224.9849829689116, -161.27003181570035, -121.54319707898074, -22.935226550101547, -102.25645431967703, -84.51849687659114, -85.86353822784571, -70.50372889618924, -164.6559575001846]"
14960,"[-99.83970979723601, -115.39903053895705, -95.3336711910773, -23.40278555957569, -81.85072266306594, -36.92514427695679, -44.18795270855546, -232.2063015706141, -60.30992173654433, -102.15862394651941]"
14970,"[-200.96329183450166, -6.5140347399765375, -110.28018851656105, -99.28220082573532, -84.4523475413483, -112.86855909129491, -8.386404710214833, -160.09031100643315, -59.430017254059635, -117.99424418923755]"
14980,"[-131.0912375137739, -123.7249026274005, 43.35044745306274, -112.89941765906715, -128.25874909106568, -102.1088847700064, -96.29607828202978, -110.07149865927389, -130.4910179348181, -186.5462942992749]"
14990,"[-107.76841158910176, -161.8826219652958, -206.2769843675233, -45.73011997389554, -92.8701866496361, -72.82579923382889, -126.19836962806204, -125.7687161392493, -60.59931207751744, -110.3002699280234]"
15000,"[-128.28530797799098, -140.05076535066576, -116.05654723452199, -18.236425904052254, -119.32366094768159, -26.124207379464153, -95.78896026084828, -116.97398362956076, -266.36477932357866, -85.9780843690938]"
15010,"[-156.58258523041772, 2.830151015735055, -49.11048402233898, -94.52815905189607, -84.80970741437598, 14.77777401961228, -127.87897253816752, -32.00706509759756, -187.77696797931995, -174.98188310694317]"
15020,"[-91.98251507317683, -281.01356753700185, -99.90395277327227, -109.4719097840671, -44.054846437138856, -178.06335490817236, -59.07090439377504, 0.5961561171240533, -85.68092028080025, -113.17425447659558]"
15030,"[-135.0812433949855, -27.055602183770546, -86.25690327098269, -167.48919049946002, -124.93738210651205, -85.87481988140291, -113.80118231820971, -121.40009795550432, -72.72124850762091, -34.62305232242224]"
15040,"[-18.38066204607094, -120.61048494895863, -85.13178296555, -72.30494866705496, -136.79946271266613, -83.23789039591034, -52.47850535004268, -86.64130135568519, -99.83551525511922, 15.223239795736092]"
15050,"[-52.8106591730882, -374.09059253522156, -100.63735108264837, -53.50981143414434, -102.75950287121316, -121.47214499614937, -543.6696856631411, -100.3918008942521, 274.5505867112386, -120.2729242319262]"
15060,"[-69.02389715506189, -213.66215336958993, -83.35187439790187, -61.92650048317114, -94.37404267386975, -62.81450347984123, -117.67162897815658, -96.90434504583013, -63.546196317138445, -87.65904056495344]"
15070,"[-127.28216735742245, -57.136522138977, -39.76426470233895, -423.1962894409423, -129.62219333530442, 10.017258888495903, -177.84527911143542, -79.19855209503288, -120.59187166879698, -99.68681752893065]"
15080,"[-70.02475381129639, -130.75620530818748, -133.30534552312804, -12.39035505423368, -140.3981783039123, -94.36473051050967, -114.96231539922175, -72.9206648552015, -46.82633589691581, -58.996264068908175]"
15090,"[-88.40970946089794, -88.27273701970083, -138.20331925088223, -73.11683642907622, -104.62082850293112, -97.06852434093395, 4.6042476138109265, -53.64814308145387, -156.3265137829676, -110.2990050407885]"
15100,"[-88.14484127421375, -86.97789790910326, -102.39715710962538, -112.18226611496769, -214.45889635968254, -72.12614959441962, -106.73712230764659, -48.67307881081203, -165.1492540590945, -120.61624717997142]"
15110,"[-99.81320796408806, -87.96314186343498, -106.074100026904, -86.49658210404593, -191.14071489421644, -89.52142058943633, -98.77569951677125, -374.89837739945665, -117.23017774215111, -112.48580912886163]"
15120,"[-61.85310518933413, -69.47400358831786, -38.597810481032894, -7.635071656824124, -121.10647203908792, -50.86769524634461, -134.9590876942412, -107.98756263406597, -106.62465371544735, -101.21605557150986]"
15130,"[-9.630822997192581, -86.20324768139938, -92.10083690738247, -58.42081957737946, -205.49788866729767, -35.12237811237006, -66.5070018160209, -175.53197921875778, -129.56297966501253, -98.04421573737594]"
15140,"[-102.25113012764857, -111.10204269574498, -82.23645657514604, -17.509391818389332, 14.907582512019033, -66.56799134726917, -222.68191945967743, -104.52376616716461, -95.29743333448386, -95.58331566536623]"
15150,"[-106.32130271815274, -86.22716031708705, -135.4450193630239, -86.82700052851392, -107.40206199371491, -139.74119373549746, -52.70215402485853, -111.03806661510623, -117.34985964223358, -17.639874129235437]"
15160,"[-113.1992820896364, -113.94156225476232, -99.83469523501037, -160.58748151348408, -109.6286428951465, -67.4767549080453, -80.88604496952709, -118.00552685209328, -278.90399466059773, -106.9601308844129]"
15170,"[-114.57140753549834, -175.53990343428782, -113.6717611825521, -35.48997178176643, -152.5204219774208, -97.58898794116666, -133.29828575689126, -96.21497604939107, -111.0911190398165, 25.12182057381027]"
15180,"[-81.93397490085351, -92.66340842731108, -88.45086015904333, -153.82275467508646, 26.042798713390283, -104.48889591029365, -120.20495701878846, -65.71679113857593, -114.14651984483739, -92.82342226742725]"
15190,"[-106.52448591328854, -119.31681724093195, -104.36093542350585, -72.71997899351706, -62.1255686679133, -96.86706494283098, -290.7533706273689, -117.01848834631676, -109.85180784808506, -141.4996151812787]"
15200,"[-129.98772983870543, -118.6601609334966, -89.40242249439771, -65.0278440018046, -111.13009641707927, -56.65246311204522, -113.84719006599701, -19.70519435463217, -162.78086598493158, -41.62633643376978]"
15210,"[-173.42301183310167, -56.799761856957964, -11.230067900586889, -173.95502048685975, 62.06882501633375, -53.808314638669096, -111.80542860930768, -268.79654177589117, -91.31550095692839, -107.77925562677399]"
15220,"[-155.1120397790621, -55.42432911345568, -127.83667625108626, -842.249703363123, -128.0890518113759, -110.37105705970608, -122.39733963558677, -129.39681875256971, -115.04087546958499, -152.38211057973766]"
15230,"[-124.08595893773864, -81.45713293791043, -287.4240262736458, -81.21251991779455, -64.26965886559238, -118.12923258936945, -176.0660264736666, -81.00700284584158, -110.75359721131508, -103.97342027130995]"
15240,"[-102.82345898945192, -120.09346739280434, -68.89492255882641, -204.08738589365447, -158.56866348702192, -125.81071577316669, -80.5015869257374, -186.5174342577049, -130.68959613606577, -118.17410018149053]"
15250,"[-134.09707328850027, -131.02675849541922, -83.86341274517069, -116.4279322909909, -113.45539383854612, -97.71677110532238, -40.630148723845, -102.90531829604544, -21.49225991361247, -230.36230719463163]"
15260,"[-92.18342748882594, -79.86606135229334, -115.96562985798978, -54.62203562139149, -92.64090213430092, -101.96395029655747, -103.5060748029976, -103.30365534081639, -27.066417346869017, -125.16954215125386]"
15270,"[-93.57694465434201, -128.18681679480872, -155.8406829821032, -122.44714874598728, -65.24944676676347, -49.734209128303526, -155.68659792885512, -149.8815938461577, -106.43089260520131, -140.97845626223796]"
15280,"[-46.571313408239575, -95.82135854008652, -61.07097886537001, -169.82567919382373, -77.43809313566237, -106.34355098477207, -83.55344321449273, -55.592262269379184, -107.15014667804931, -108.62824965580549]"
15290,"[-120.89670017615234, -87.99317749198244, -116.89247664077286, -91.42005855554132, -91.67890686970787, -43.495740814110036, -75.23304836522362, -104.78338498753047, -88.95297605788365, -98.53869675600023]"
15300,"[-86.36469234625207, -65.88084692447264, -77.73945701229778, -56.49024658926216, -61.02856704412217, -466.85408066344684, -126.19376674422446, -164.06245766238695, -118.09838129598933, -68.90219072349693]"
15310,"[-129.71054175313955, -108.71514692863377, -83.39286255893484, 4.333788508762865, -79.48809150936721, -123.33204301265653, -84.61593507736322, -187.25067884049275, -112.67799471606091, -128.85431113728373]"
15320,"[-114.73258283084905, -106.73138584579013, -87.17784512339821, -116.59611167963872, -98.64337515943265, -108.1441681675829, -23.937757883532228, -63.69429660832266, -104.23076279374561, -41.22708334522584]"
15330,"[-181.21550189626754, -100.14262624297393, -114.09738229545636, -47.30837888215318, -129.57013201447953, -134.16192025275814, -110.7621543205393, -119.4858731275068, -97.07835095078781, -67.9525463455879]"
15340,"[-43.72706792001204, -83.0590099918473, -127.6015577799323, -56.91905335327326, -122.89185861177809, -86.81373954097653, -26.420824270935185, -101.22832966519312, -117.71856563893147, -91.65996833546366]"
15350,"[-109.94370012067287, -91.96977178774634, -152.2569138240512, -93.60278162416057, -37.9270533066834, -114.03929346889547, -124.08876923121662, -89.43025913439699, -132.34653439174403, -103.43996534866423]"
15360,"[-144.51104162012797, -166.6628987847, -184.18788615141455, -120.01215345483956, -121.59608329277037, -50.07901910656683, -109.05009933052719, -43.34957195492347, -24.241760404345243, -41.542624220921724]"
15370,"[-68.70853738849472, -61.03052158173028, -177.4045782171682, -284.78219735763713, -163.82903050493474, -108.737875749399, 4.915013012017283, -22.92576883583554, -82.15725032892095, -120.2491013572261]"
15380,"[-102.72053494201586, -105.12493469950553, -111.8013768095177, -137.6082074492992, -65.36125592587065, -203.3176354141729, -70.8596712862354, -8.83181347873338, -43.217348336134336, -166.91583273339648]"
15390,"[-113.1147075201333, -105.280341921967, -41.94503864188322, -114.88766942293515, -95.24253801505634, -69.70607115599569, 22.438070421138832, -121.02203787380053, -16.039392841132894, -102.1240184575255]"
15400,"[-105.28641628073717, -107.12661398903667, -154.764541738155, -122.33309280178764, -110.7716349703575, -48.9549812455386, -94.34815450171246, -81.71379916004437, -139.12187832792495, -149.2052913827175]"
15410,"[-183.68321300495018, -98.34127297316701, -169.6911425579413, -102.8173976739296, -100.25264221261088, -89.56751027628431, -116.48430421305198, -124.08167340582884, -122.17845616436293, -154.89743541811373]"
15420,"[-136.0807140928933, -124.57790454834495, -162.5193640239154, -118.62887514060921, -147.06013745240273, -160.4095464054276, -114.73798065947774, -104.05002788881643, -111.46763112649722, -93.76410608271199]"
15430,"[-132.80872825640589, -113.21495240276661, -110.4713044792201, -138.49612540698695, -147.0734780510271, -104.22300469242543, -117.40733490984128, -140.5780266948239, -107.37877063160985, -111.34986437147224]"
15440,"[-126.74742780666499, -113.40858140302832, -110.37539137057004, -118.64057286646491, -122.62543667280724, -161.87895431726992, -83.48207970846104, -139.75462349116322, -103.11632409325756, -118.86636641167625]"
15450,"[-115.4625466883576, -122.36870158005263, -119.26600951627003, -97.78168295822351, -126.67800315869735, -140.33474718217258, -169.16861419591746, -95.64069533681334, -127.71892019260707, -104.35075674816251]"
15460,"[-102.62152170748143, -125.05974746210146, -139.66287438146378, -130.38248033490368, -131.61871262928832, -124.44857899360376, -108.15567280514412, -123.55993747224653, -131.25237567379358, -134.7434575488217]"
15470,"[-108.5491611126094, -94.12693167558123, -196.44618488596478, -129.30833572451857, -108.21425972496662, -110.32837973067294, -122.28482153838054, -104.65735576481487, -134.63755098202267, -117.94076830711052]"
15480,"[-120.4084569772195, -107.65926240602568, -154.0904398538056, -123.8250228208341, -131.53672081871537, -92.16183185434933, -131.459479380134, -227.61785263516578, -200.27664942197657, -96.49140155780584]"
15490,"[-136.34989029958226, -134.19417913440628, -109.49545511634929, -167.3806305841116, -121.10184829878213, -35.70682402891222, -109.2325769478137, -124.16385380992804, -191.76199267669858, -134.09115526522555]"
15500,"[-131.8702502969719, -122.98202871119234, -134.57142203274407, -132.18155200072118, -122.88474452957078, -100.54903642364965, -112.34534690970185, -164.3060564132297, -124.51785289476868, -195.37780940890656]"
15510,"[-96.76804825992107, -196.56816067824556, -112.47365770779709, -142.91936066317172, -115.72957642505833, -118.46882013862697, -142.9811614580828, -103.03947740289838, -116.32498192586333, -184.63635907903307]"
15520,"[-131.10547112068213, -97.32993392899985, -112.09927380622719, -126.33698863611795, -89.54087360843417, -99.74628711049166, -170.2743041249994, -190.75199242166536, -102.0907666476542, -147.89216073843016]"
15530,"[-124.09914971958929, -197.56200232634927, -105.68175353287549, -197.51597452809705, -150.3938168907094, -170.78215589685084, -121.42508064041539, -149.6746395125347, -117.02591729486718, -170.26088970441424]"
15540,"[-95.86365072632304, -113.7009027951471, -170.9618049103213, -147.41113705099156, -131.24039992716217, -266.1316346491027, -113.92093646566661, -124.54471099398204, -130.14429454732533, -118.78329819080164]"
15550,"[-134.33057846769066, -120.22699097411919, -125.17666165576401, -136.7660967183635, -171.25481118298904, -131.05897417386856, -145.6720125366246, -174.5128791833394, -140.04944360872932, -310.0459674972526]"
15560,"[-124.23687357633202, -117.53532578412683, -115.93163781879295, -117.79244970119282, -142.14847809410668, -124.00372322307514, -86.5362999935958, -107.26342485879783, -147.21115976185115, -101.38707547077232]"
15570,"[-115.08486958001086, -123.35046637167004, -104.99061261026304, -246.00148991601094, -95.7192689932375, -57.590843256109665, -112.89362303536322, -117.2580012226494, -91.84295938428889, -150.16256490559886]"
15580,"[-112.47260331613572, -126.47135628908853, -108.7482292893947, -141.75983724786704, -181.80689799237055, -120.5709237421153, -191.4407318766567, -123.1338229944208, -108.07453986860503, -111.67503443296985]"
15590,"[-158.84491208279053, -93.64786230891656, -128.11667441016698, -135.0201582543568, -103.96774697626032, -142.49259623299628, -120.09783183314494, -111.65325586801703, -102.6831265379644, -114.77002298946388]"
15600,"[-136.17428776259598, -147.99337162993362, -145.3827935492381, -103.53572345370847, -126.50382636220293, -118.67030089660383, -135.16818608683877, -93.72469776896907, -136.27404442643686, -116.69242025450893]"
15610,"[-107.61440599391523, -132.3150625291016, -140.13784971899022, -155.76312022315386, -158.22478023648503, -119.38942819174363, -105.1513663318776, -115.83407455773559, -141.98662917864573, -110.35263063370414]"
15620,"[-120.17153106770853, -121.35149524570997, -105.25199462644142, -126.26245784862911, -106.80101631211781, -135.02480519049595, -121.40183585909011, -149.31109194699624, -163.34371020689662, -116.04881179780885]"
15630,"[-140.16620481525538, -116.21175458417363, -173.56146585831328, -109.54321271696796, -139.15296398885704, -128.81136327314107, -85.50912277539146, -119.87915799449434, -179.15388806012123, -128.8088532566663]"
15640,"[-123.58881295078055, -110.65532082688023, -91.46532331288796, -90.80232760298341, -114.63281120095446, -122.64032594320489, -115.29287963738929, -123.57983904476274, -182.35804745937205, -92.04947705708423]"
15650,"[-145.2169359434797, -103.02598690706952, -118.29480914530095, -105.34551599320389, -98.31282568216326, -107.00138459877536, -118.4234149064017, -109.27141934251992, -106.56976947201983, -127.67182661001823]"
15660,"[-92.23446565373558, -86.56439788070728, -587.464632848694, -111.60738713072996, -82.21830289705227, -114.89563780778946, -116.85739285491144, -124.92231159144595, -123.18720783647399, -106.61777418474136]"
15670,"[-118.56797106771671, -119.38614995936007, -134.269506769959, -132.96353682184144, -121.27692588265862, -121.88631130543988, -187.8608163765844, -140.01381827798178, -134.85883507001128, -131.9588339457265]"
15680,"[-143.8687903968107, -129.4894373277467, -133.1276891872062, -119.58966360176129, -107.33216355475142, -153.438518939668, -97.2994572131006, -114.21840218805787, -118.74117018785688, -99.34359405216351]"
15690,"[-116.16489536285341, -87.12227054899708, -125.4250370939212, -29.372861010975285, -87.22344639991596, -77.99737423726569, -89.33059250002705, -78.54478044036176, -96.06413656141213, -126.66464216052475]"
15700,"[-838.9456506976361, -156.38119300594354, -130.0033572707009, -119.25601517547395, -105.10884384256101, -126.15627753115697, -110.01221844546554, -56.79475191040579, -125.18634738410697, -118.72306866685528]"
15710,"[-154.27534221760664, -121.53679215786684, -141.26172319403415, -130.37649780304463, -121.159752786393, -122.33245340272984, -140.4003990737054, -121.21060018362992, -147.23890416088298, -113.38290379591857]"
15720,"[-130.32794519554844, -127.22105272893748, -120.3582656817423, -111.64373593272882, -133.1143741574108, -117.08010204947811, -208.50510159153927, -111.84774689299894, -155.04099100376777, -126.82148874000362]"
15730,"[-151.70305756893043, -160.8811969924419, -106.49690664612271, -107.86187743593086, -126.0380519457402, -167.8959619047105, -112.15630137830127, -131.93699201047994, -124.7980550306932, -115.6591655602796]"
15740,"[-120.03913803889334, -97.28372445524931, -119.69922458644811, -116.68328984398703, -113.91480525514669, -148.8798837088906, -175.04699672130093, -147.62864721235593, -99.4623760895841, -119.99601776488694]"
15750,"[-188.11267972785174, -128.96045848501458, -89.82515388109516, -118.88415891573732, -115.00916322602913, -141.05385969601048, -104.68393315808733, -142.46881091545845, -91.75412513445556, -132.10172475628585]"
15760,"[-129.63875222313368, -110.57543332038634, -134.60346729463043, -98.54932110473513, -121.7650797284816, -142.03627305884896, -189.9119813763138, -128.19600079050147, -120.60749734070146, -94.35180282803272]"
15770,"[-163.92591869627415, -104.43080242094763, -164.2269938689791, -160.4340929297151, -105.13353800138366, -91.66176446122347, -125.81396464508842, -123.0434183756454, -125.47915727390347, -105.93080669779462]"
15780,"[-106.82256732086967, -163.39605289500213, -151.24896826276697, -107.68661823715502, -125.19988443842857, -102.66410780108959, -96.14722338558951, -101.03976914992523, -91.54857898513525, -147.50537232159925]"
15790,"[-202.87243419457297, -241.03600004361, -143.070351858985, -148.75763059487605, -183.26427236398047, -127.03951569330326, -98.90819283243053, -88.00380648063586, -114.6921201708962, -106.99564346878833]"
15800,"[-114.5227359656419, -108.26601280997824, -164.20457678520168, -134.7186739923926, -14.924688437226528, -122.73758195162667, -108.73313878520203, -132.78908085725377, -128.6897313112255, -103.43601500461514]"
15810,"[-75.70458339348167, -16.240587759717116, -111.71684045224305, -129.43683338803407, -93.39924981383477, -33.017151419250894, -105.8736135261586, -95.33708974985701, -102.16088859358553, -58.845938197639605]"
15820,"[-83.3225044678078, -140.88101358197116, -314.6152438502458, -95.02972059663165, -445.7845706280732, -31.2545267309998, -66.73600167356457, -121.82877738345175, -121.20257587874059, 12.924557881270502]"
