Num episodes,Cumulative rewards
1560,"[14.0, 50.0, -1.0, 26.0, 29.0, 16.0, -2.0, 21.0, 19.0, -1.0]"
1570,"[23.0, -1.0, -1.0, 17.0, 8.0, 11.0, 24.0, -2.0, -2.0, 23.0]"
1580,"[-2.0, 13.0, 23.0, -2.0, 26.0, 13.0, 24.0, 30.0, 0.0, 12.0]"
1590,"[10.0, -1.0, -1.0, 37.0, 28.0, 16.0, 22.0, 29.0, 38.0, 11.0]"
1600,"[36.0, 50.0, 20.0, 3.0, -1.0, 0.0, 2.0, -2.0, 50.0, 5.0]"
1610,"[0.0, 0.0, -2.0, 3.0, -1.0, -2.0, 0.0, -1.0, 2.0, 15.0]"
1620,"[4.0, -2.0, -2.0, -2.0, 7.0, 1.0, -2.0, 2.0, 3.0, 17.0]"
1630,"[15.0, 15.0, 2.0, -1.0, 28.0, 35.0, 9.0, 3.0, 0.0, -1.0]"
1640,"[2.0, -1.0, -1.0, -1.0, 0.0, 7.0, 1.0, 50.0, 0.0, -1.0]"
1650,"[29.0, 0.0, -2.0, -1.0, -1.0, 26.0, 5.0, -1.0, 50.0, 19.0]"
1660,"[-3.0, 17.0, 14.0, 33.0, 10.0, 24.0, 50.0, 10.0, 27.0, -2.0]"
1670,"[19.0, -2.0, 3.0, 16.0, 1.0, -1.0, 2.0, 0.0, 13.0, 0.0]"
1680,"[-1.0, 23.0, 2.0, 0.0, 1.0, 12.0, -2.0, -3.0, 8.0, 50.0]"
1690,"[-2.0, 3.0, 18.0, 19.0, 0.0, 13.0, 11.0, 18.0, 27.0, 1.0]"
1700,"[-2.0, -3.0, -2.0, 8.0, -1.0, -2.0, 0.0, 0.0, -1.0, -1.0]"
1710,"[17.0, 15.0, -2.0, 19.0, 5.0, 17.0, -1.0, 8.0, -2.0, -1.0]"
1720,"[-3.0, -2.0, 1.0, -1.0, 0.0, -1.0, -3.0, -1.0, -3.0, -1.0]"
1730,"[-1.0, -1.0, -1.0, 10.0, 16.0, -1.0, 4.0, -2.0, -3.0, -2.0]"
1740,"[-1.0, -2.0, -1.0, -1.0, 0.0, 21.0, -1.0, 18.0, 8.0, -3.0]"
1750,"[-1.0, -1.0, -1.0, -2.0, -3.0, -1.0, -3.0, -1.0, -2.0, -3.0]"
1760,"[0.0, 0.0, -2.0, -1.0, -2.0, -1.0, 3.0, -1.0, 19.0, -3.0]"
1770,"[-1.0, 0.0, 0.0, -1.0, 11.0, -2.0, -1.0, -1.0, 22.0, -1.0]"
1780,"[-1.0, -1.0, -2.0, 26.0, 9.0, -2.0, -2.0, -1.0, 5.0, -1.0]"
1790,"[-3.0, -1.0, -1.0, 8.0, -1.0, -2.0, 10.0, -2.0, -2.0, -1.0]"
1800,"[-2.0, -2.0, 18.0, 0.0, 0.0, -2.0, -1.0, 4.0, -1.0, -2.0]"
1810,"[18.0, -2.0, 19.0, 13.0, 22.0, -2.0, 16.0, 15.0, 0.0, 50.0]"
1820,"[35.0, 28.0, 17.0, 31.0, 16.0, 35.0, 8.0, 28.0, 22.0, 12.0]"
1830,"[17.0, 17.0, 15.0, 50.0, 16.0, 8.0, 12.0, 12.0, 50.0, 11.0]"
1840,"[5.0, 10.0, 31.0, 11.0, 12.0, 23.0, -1.0, 21.0, 24.0, 28.0]"
1850,"[6.0, 15.0, 26.0, 17.0, 21.0, 22.0, 17.0, -1.0, 50.0, -2.0]"
1860,"[50.0, 26.0, 20.0, 29.0, 34.0, 14.0, 22.0, 16.0, 9.0, 50.0]"
1870,"[50.0, 6.0, 34.0, 50.0, 16.0, 6.0, 8.0, 50.0, 31.0, 14.0]"
1880,"[7.0, 13.0, 14.0, 16.0, 7.0, -1.0, -1.0, 38.0, 13.0, 10.0]"
1890,"[25.0, 19.0, 0.0, 10.0, 4.0, 7.0, 18.0, -2.0, 50.0, 21.0]"
1900,"[31.0, 50.0, 12.0, 21.0, -2.0, 19.0, 50.0, -2.0, -2.0, 50.0]"
1910,"[9.0, -2.0, -3.0, 50.0, 0.0, 50.0, 50.0, 50.0, -1.0, -1.0]"
1920,"[0.0, 31.0, 28.0, 16.0, -3.0, 50.0, -2.0, 50.0, 50.0, 15.0]"
1930,"[20.0, 13.0, 0.0, 0.0, 25.0, 50.0, 15.0, -3.0, 18.0, 26.0]"
1940,"[50.0, 50.0, 19.0, -2.0, -2.0, 34.0, 9.0, 35.0, 23.0, 17.0]"
1950,"[13.0, 50.0, 24.0, 30.0, -1.0, 12.0, 21.0, 29.0, 21.0, -1.0]"
1960,"[13.0, 10.0, 14.0, 1.0, 17.0, 21.0, 0.0, -2.0, 22.0, 12.0]"
1970,"[-1.0, 17.0, 0.0, 50.0, 50.0, 35.0, 24.0, 0.0, 12.0, 0.0]"
1980,"[21.0, 29.0, 18.0, 27.0, 17.0, 50.0, 15.0, 26.0, 33.0, 9.0]"
1990,"[0.0, -1.0, 2.0, 16.0, 14.0, 11.0, 11.0, 13.0, 17.0, 50.0]"
2000,"[38.0, 14.0, 19.0, 50.0, 0.0, 0.0, 29.0, 50.0, 35.0, 1.0]"
2010,"[-2.0, -1.0, -2.0, 17.0, 16.0, 15.0, 28.0, -3.0, -2.0, -1.0]"
2020,"[-1.0, -1.0, -3.0, -1.0, 15.0, 3.0, 5.0, 3.0, 8.0, 2.0]"
2030,"[-1.0, 0.0, 33.0, 16.0, 1.0, 24.0, 1.0, 0.0, 20.0, 13.0]"
2040,"[15.0, 50.0, 11.0, 28.0, 12.0, 50.0, 22.0, 35.0, 50.0, 32.0]"
2050,"[22.0, 9.0, -1.0, 3.0, 12.0, 26.0, 8.0, 8.0, -2.0, -2.0]"
2060,"[50.0, 50.0, 10.0, 50.0, -2.0, 18.0, 15.0, -1.0, 2.0, -2.0]"
2070,"[14.0, 25.0, 16.0, -3.0, 39.0, -2.0, 11.0, 16.0, 11.0, 50.0]"
2080,"[20.0, 32.0, 23.0, 12.0, 17.0, 29.0, 27.0, 32.0, -2.0, 14.0]"
