Num episodes,Cumulative rewards
1910,"[-103, -1061, -1037, 968, -1014, -102, -101, -1030, 990, -100]"
1920,"[966, -102, -1046, -103, -105, 949, 994, 933, -1018, -1021]"
1930,"[-101, 956, 964, 992, -1057, -1026, -101, -1018, -108, -1055]"
1940,"[-115, -1061, 918, 968, -1015, -1020, -1076, 901, 909, -1042]"
1950,"[-1097, -1020, 988, -1005, 901, 938, 988, -124, 991, -102]"
1960,"[971, -107, 993, -1056, -1037, 956, -1071, 960, -1014, 955]"
1970,"[980, 919, -1034, 963, 983, -104, 935, 962, -1078, -1063]"
1980,"[-103, 927, 942, 991, 962, 966, 988, 970, 957, 958]"
1990,"[962, -1046, -1019, -1074, -1024, -1024, -1049, 986, 991, -1035]"
2000,"[979, 963, -101, -1016, 956, 993, -1017, -1086, 932, 920]"
2010,"[-1007, 954, -107, -1034, 969, 958, -1020, -1004, -101, 954]"
2020,"[970, 939, -113, -1025, -1054, 982, -1057, -102, 983, -1022]"
2030,"[-1030, 960, -101, 970, -1009, -105, 989, -102, 927, 965]"
2040,"[-103, -103, 920, 930, 947, -1026, 973, 956, -1083, -1020]"
2050,"[-106, -1012, 992, 995, 982, -1044, 988, 950, 928, 920]"
2060,"[-1062, 962, -1006, 920, -1012, -104, 967, -1090, 981, -1018]"
2070,"[984, -1083, -100, 989, 953, -100, -1062, -104, 973, -1071]"
2080,"[-1029, -1068, -103, -1027, -1022, 923, -1030, -101, -100, 990]"
2090,"[981, -1045, 970, -102, 983, -1020, 895, -1014, 991, -102]"
2100,"[-100, -1010, -104, -1018, -1068, 917, 960, -1030, 959, 928]"
2110,"[-1018, -1023, 934, -102, 996, -1009, 950, 928, -1079, 956]"
2120,"[-1015, -1013, 962, 963, 909, 966, -1073, 976, -1068, -100]"
2130,"[990, -100, 930, 947, 956, -1015, 903, 962, -103, 920]"
2140,"[892, -1009, -1034, -1007, -1005, -104, 983, -1037, 943, -1028]"
2150,"[961, -108, 989, -100, 930, -1006, 975, 966, -1030, 936]"
2160,"[-1026, 982, -102, -1050, 987, -1067, 989, 988, 966, -1008]"
2170,"[990, 950, 969, 971, -1019, 971, -1078, -1032, -100, -1018]"
2180,"[986, 990, -1018, -1039, -1059, 968, -1077, 959, 963, 984]"
2190,"[-107, 936, -100, -1039, -1091, -106, -1043, 988, 979, 956]"
2200,"[945, -100, 989, 966, -103, -1012, 951, -1049, -1016, -1015]"
2210,"[-100, 991, 981, 937, -1096, 975, 920, 975, -1101, 961]"
2220,"[984, -100, 992, -100, -1025, 973, -1049, 956, -102, -1030]"
2230,"[-100, -123, 908, 983, -100, -1008, 995, 977, -1008, 934]"
2240,"[-1070, -103, 952, 995, -100, 963, -1056, 953, -101, 942]"
2250,"[-1040, 992, -100, -100, -1075, -1092, -1020, -1061, 922, 985]"
2260,"[975, -1013, 959, -1019, -100, -1044, 985, 971, 968, -1023]"
2270,"[-1012, -1043, 981, -100, -1032, -1017, 966, -119, -1065, -105]"
2280,"[955, -1096, -1057, 974, 908, 948, 984, -100, -1010, -104]"
2290,"[906, -1024, 987, 982, 951, -102, 959, 899, -1033, -1016]"
2300,"[-1043, -1092, -100, -108, 926, 979, -1068, -1059, -104, 962]"
2310,"[979, -1012, -1049, -1010, 981, -100, -105, -100, -100, -100]"
2320,"[911, -1006, -101, -1092, 957, 942, -1084, -103, 939, 942]"
2330,"[979, -101, -104, -103, -1064, -100, -108, -1072, -1102, -100]"
2340,"[972, 952, 985, -100, 982, 945, -1040, 988, 905, -101]"
2350,"[979, -1017, 975, -1056, 980, -1007, 962, -1070, 920, -1009]"
2360,"[-1048, 987, 961, 985, -1062, 937, 926, -100, -1053, 903]"
2370,"[985, -101, -1018, 956, -100, 988, -1011, 986, -1039, -100]"
2380,"[-101, 962, -100, -100, 994, 971, 920, -100, 980, 993]"
2390,"[-1008, 978, -1004, -1007, 969, 944, 916, 950, -1027, -1021]"
2400,"[-1007, 935, 927, 966, 920, 970, -1019, 951, -1018, 971]"
2410,"[971, 973, 932, -1058, -1067, 961, -100, -1097, 963, -1011]"
2420,"[990, 974, 946, -1012, -103, -102, -1026, 985, -100, 987]"
2430,"[-1056, 936, -1009, -108, -1013, 909, 949, 925, 932, 965]"
2440,"[918, -104, -100, 956, -1076, 973, 920, 953, -1081, -1086]"
2450,"[964, 977, -1098, 995, 931, 924, 956, 950, -1101, -1044]"
2460,"[919, 948, 988, 951, 944, -1015, -100, 984, -100, 936]"
2470,"[988, -1024, 933, 992, 961, -100, 902, 978, -1087, -1096]"
2480,"[-1070, 911, -106, 975, 941, -105, 989, -1007, -1038, -1055]"
2490,"[948, -1059, -1098, -100, -102, 952, 981, 969, -101, 947]"
2500,"[-1021, 984, -1013, -108, -102, -100, 979, -104, -105, -1062]"
2510,"[-1011, -102, -1065, 983, 954, 972, -1016, 966, -1027, 940]"
2520,"[-1008, 989, 991, -1016, -103, -1008, 953, -112, -1048, 947]"
2530,"[977, -1005, -1021, 986, -103, 992, 936, 961, 982, 981]"
2540,"[-1029, 986, 980, 907, 908, 948, 978, 993, -113, -1007]"
2550,"[957, 931, -1071, -1017, 980, -100, -1091, 978, -100, 986]"
2560,"[-1055, -1021, 935, -101, 980, -107, 961, 936, 992, -1051]"
2570,"[-1092, -1070, -100, 963, 951, 962, -100, -1006, 975, -1017]"
2580,"[932, -1038, -105, -1027, 981, -1051, -1037, 968, 985, 955]"
2590,"[953, -1026, -1011, 908, 914, 989, 980, -100, 945, 957]"
2600,"[-1033, -1047, 947, -1030, 965, 937, 994, -101, 962, -100]"
2610,"[976, 965, 967, 981, -1055, 922, -100, 990, -1007, 974]"
2620,"[-100, 937, -1069, 975, 988, -1012, 954, -1025, 994, 969]"
2630,"[936, -1076, -1028, -1074, 916, 964, -1052, 973, 966, -1016]"
2640,"[-1053, 947, -101, 965, 927, 934, -100, 913, -1068, 986]"
2650,"[901, 960, -1049, 931, -1030, -1035, 981, -104, -100, -100]"
2660,"[-1009, -1071, 968, 911, -1030, -100, -1069, -1042, -100, 926]"
2670,"[922, -100, -101, -101, 986, 987, 995, -1009, 963, -1052]"
2680,"[908, -1022, 938, 931, -1020, 966, 943, -103, -1049, -100]"
2690,"[936, 966, -1004, 969, 981, 897, 980, -1008, -1088, 978]"
2700,"[-101, -1082, -1041, 993, -1023, -1044, 993, 915, 953, -103]"
2710,"[-106, 993, 957, 935, -102, -1064, -101, -1023, 915, 957]"
2720,"[958, 927, 947, -1058, 940, -100, -115, -1025, -1033, -1019]"
2730,"[-1023, -1015, -100, -1012, -113, -100, -1030, -1009, 986, 967]"
2740,"[-1050, -1074, -1096, 995, -100, 923, -105, 943, 984, -1014]"
2750,"[-1053, -1014, 974, 936, 956, 956, 947, 911, -1009, -1019]"
2760,"[955, 983, 934, 986, -100, 910, -1018, -109, 988, -100]"
2770,"[903, 963, 952, 950, -100, 986, -1019, -100, -1068, 943]"
2780,"[-101, 986, 936, -1072, -105, 957, 912, 980, 896, -102]"
2790,"[941, 989, 955, -1022, -1060, 934, -1059, -1016, 911, 990]"
2800,"[962, -1061, -100, 905, 957, -1015, 983, 978, 903, -1081]"
2810,"[961, -101, -1076, -100, 975, 973, 985, 987, 970, -100]"
2820,"[-1007, 953, 964, -1035, -105, 941, 913, 951, 983, 975]"
2830,"[-100, 992, -1008, 945, -105, -100, -1074, -1056, -105, -102]"
2840,"[-100, 961, -1070, -1053, 962, -1013, -1049, 971, -100, -1020]"
2850,"[-1013, -115, 946, 964, -1086, 917, 989, 935, 978, -1030]"
2860,"[-1022, 979, 993, 988, -1079, -103, -100, -100, 972, 980]"
2870,"[-101, -102, 989, 974, -103, -100, -1010, -1008, -1014, -1034]"
2880,"[-101, -1096, -100, -109, -1020, -100, 963, -1016, 973, -1008]"
2890,"[958, 895, -103, -103, -104, 993, 898, -1075, -1053, 988]"
2900,"[895, 980, 906, 993, -1008, -106, 995, -1017, 903, 994]"
2910,"[-101, 958, -100, -1070, 995, -100, 965, -100, -100, -100]"
2920,"[-1017, 946, 986, 951, -1005, 958, -100, -100, -100, -1027]"
2930,"[957, 931, -1012, 941, 987, 922, 994, 985, -1064, 948]"
2940,"[938, -1057, -108, -100, 918, -1045, -104, -1012, 983, 956]"
2950,"[-1069, 992, 925, -100, -111, 939, -1105, -1059, -107, -1018]"
2960,"[-1063, 975, 948, -100, -1004, 975, -103, -100, 982, 946]"
2970,"[983, -100, 958, 941, 964, -1004, -101, -102, 971, 965]"
2980,"[962, -1013, 965, -1035, 938, 972, -1021, -1014, 944, -1078]"
2990,"[-100, -100, -1005, 928, -101, -104, 988, 946, -1049, 964]"
3000,"[-1084, 968, -1064, 994, 898, -100, 968, 952, -100, 937]"
